#name	status	length	unknown percent	pvalue brute	pvalue corrected	number of convergent sites	convergent sites
SFR1	 	98	0.00e+00	1.0000e+00	1.1053e+00	0
SFRP4	 	66	0.00e+00	1.0000e+00	1.1051e+00	0
SFXN1	 	95	0.00e+00	1.0000e+00	1.1049e+00	0
SFXN5	 	116	0.00e+00	1.0000e+00	1.1047e+00	0
SGCD	 	177	0.00e+00	1.0000e+00	1.1045e+00	0
SGPL1	 	155	0.00e+00	1.0000e+00	1.1043e+00	0
SGTB	 	139	0.00e+00	1.0000e+00	1.1041e+00	0
SH2D1A	 	54	0.00e+00	1.0000e+00	1.1039e+00	0
SH2D2A	 	13	0.00e+00	1.0000e+00	1.1037e+00	0
SH2D4B	 	217	0.00e+00	1.0000e+00	1.1035e+00	0
SH3BGRL2	 	70	0.00e+00	1.0000e+00	1.1033e+00	0
SH3BGRL	 	83	0.00e+00	1.0000e+00	1.1031e+00	0
SH3BP5L	 	112	0.00e+00	1.0000e+00	1.1029e+00	0
SH3GLB1	 	123	0.00e+00	1.0000e+00	1.1028e+00	0
SH3YL1	 	155	0.00e+00	1.0000e+00	1.1026e+00	0
SHC3	 	68	0.00e+00	1.0000e+00	1.1024e+00	0
SHC4	 	173	0.00e+00	1.0000e+00	1.1022e+00	0
SHD	 	70	0.00e+00	1.0000e+00	1.1020e+00	0
SHOC2	 	488	0.00e+00	1.0000e+00	1.1018e+00	0
SHQ1	 	58	0.00e+00	1.0000e+00	1.1016e+00	0
SHROOM3	 	62	0.00e+00	1.0000e+00	1.1014e+00	0
SIAE	 	9	0.00e+00	1.0000e+00	1.1012e+00	0
SIL1	 	45	0.00e+00	1.0000e+00	1.1010e+00	0
SIN3B	 	89	0.00e+00	1.0000e+00	1.1008e+00	0
SIRT5	 	64	0.00e+00	1.0000e+00	1.1006e+00	0
SIRT7	 	73	0.00e+00	1.0000e+00	1.1005e+00	0
SKA1	 	117	0.00e+00	1.0000e+00	1.1003e+00	0
SLA2	 	138	0.00e+00	1.0000e+00	1.1001e+00	0
SLAIN1	 	153	0.00e+00	1.0000e+00	1.0999e+00	0
SLC10A1	 	35	0.00e+00	1.0000e+00	1.0997e+00	0
SLC10A2	 	177	0.00e+00	1.0000e+00	1.0995e+00	0
SLC15A5	 	73	0.00e+00	1.0000e+00	1.0993e+00	0
SLC16A2	 	124	0.00e+00	1.0000e+00	1.0991e+00	0
SLC17A5	 	117	0.00e+00	1.0000e+00	1.0989e+00	0
SLC22A15	 	65	0.00e+00	1.0000e+00	1.0987e+00	0
SLC22A16	 	142	0.00e+00	1.0000e+00	1.0985e+00	0
SLC24A5	 	380	0.00e+00	1.0000e+00	1.0984e+00	0
SLC25A13	 	134	0.00e+00	1.0000e+00	1.0982e+00	0
SLC25A14	 	63	0.00e+00	1.0000e+00	1.0980e+00	0
SLC25A16	 	155	0.00e+00	1.0000e+00	1.0978e+00	0
SLC25A19	 	141	0.00e+00	1.0000e+00	1.0976e+00	0
SLC25A21	 	167	0.00e+00	1.0000e+00	1.0974e+00	0
SLC25A24	 	199	0.00e+00	1.0000e+00	1.0972e+00	0
SLC25A25	 	119	0.00e+00	1.0000e+00	1.0970e+00	0
SLC25A26	 	68	0.00e+00	1.0000e+00	1.0968e+00	0
SLC25A37	 	140	0.00e+00	1.0000e+00	1.0966e+00	0
SLC25A40	 	158	0.00e+00	1.0000e+00	1.0965e+00	0
SLC25A42	 	105	0.00e+00	1.0000e+00	1.0963e+00	0
SLC25A4	 	59	0.00e+00	1.0000e+00	1.0961e+00	0
SLC26A7	 	346	0.00e+00	1.0000e+00	1.0959e+00	0
SLC2A13	 	391	0.00e+00	1.0000e+00	1.0957e+00	0
SLC30A10	 	107	0.00e+00	1.0000e+00	1.0955e+00	0
SLC30A4	 	167	0.00e+00	1.0000e+00	1.0953e+00	0
SLC35A2	 	172	0.00e+00	1.0000e+00	1.0951e+00	0
SLC35B1	 	89	0.00e+00	1.0000e+00	1.0949e+00	0
SLC35E1	 	81	0.00e+00	1.0000e+00	1.0947e+00	0
SLC35F3	 	128	0.00e+00	1.0000e+00	1.0946e+00	0
SLC36A1	 	89	0.00e+00	1.0000e+00	1.0944e+00	0
SLC36A3	 	120	0.00e+00	1.0000e+00	1.0942e+00	0
SLC38A1	 	187	0.00e+00	1.0000e+00	1.0940e+00	0
SLC38A6	 	82	0.00e+00	1.0000e+00	1.0938e+00	0
SLC39A11	 	18	0.00e+00	1.0000e+00	1.0936e+00	0
SLC39A2	 	114	0.00e+00	1.0000e+00	1.0934e+00	0
SLC44A2	 	213	0.00e+00	1.0000e+00	1.0932e+00	0
SLC46A3	 	179	0.00e+00	1.0000e+00	1.0930e+00	0
SLC51A	 	128	0.00e+00	1.0000e+00	1.0929e+00	0
SLC5A11	 	161	0.00e+00	1.0000e+00	1.0927e+00	0
SLC5A2	 	182	0.00e+00	1.0000e+00	1.0925e+00	0
SLC5A5	 	113	0.00e+00	1.0000e+00	1.0923e+00	0
SLC5A6	 	65	0.00e+00	1.0000e+00	1.0921e+00	0
SLC6A20	 	16	0.00e+00	1.0000e+00	1.0919e+00	0
SLC7A2	 	116	0.00e+00	1.0000e+00	1.0917e+00	0
SLC7A5	 	122	0.00e+00	1.0000e+00	1.0915e+00	0
SLC7A6	 	219	0.00e+00	1.0000e+00	1.0913e+00	0
SLC9A8	 	231	0.00e+00	1.0000e+00	1.0912e+00	0
SLC9C1	 	18	0.00e+00	1.0000e+00	1.0910e+00	0
SLCO2A1	 	82	0.00e+00	1.0000e+00	1.0908e+00	0
SLCO3A1	 	111	0.00e+00	1.0000e+00	1.0906e+00	0
SLITRK1	 	19	0.00e+00	1.0000e+00	1.0904e+00	0
SMAD2	 	467	0.00e+00	1.0000e+00	1.0902e+00	0
SMAD5	 	436	0.00e+00	1.0000e+00	1.0900e+00	0
SMARCAL1	 	281	0.00e+00	1.0000e+00	1.0898e+00	0
SMARCD2	 	264	0.00e+00	1.0000e+00	1.0897e+00	0
SMCO1	 	53	0.00e+00	1.0000e+00	1.0895e+00	0
SMG7	 	359	0.00e+00	1.0000e+00	1.0893e+00	0
SMIM19	 	94	0.00e+00	1.0000e+00	1.0891e+00	0
SMNDC1	 	96	0.00e+00	1.0000e+00	1.0889e+00	0
SMO	 	316	0.00e+00	1.0000e+00	1.0887e+00	0
SMPD2	 	173	0.00e+00	1.0000e+00	1.0885e+00	0
SMPX	 	58	0.00e+00	1.0000e+00	1.0883e+00	0
SMURF1	 	377	0.00e+00	1.0000e+00	1.0882e+00	0
SMYD1	 	81	0.00e+00	1.0000e+00	1.0880e+00	0
SNAPC1	 	178	0.00e+00	1.0000e+00	1.0878e+00	0
SNAPC3	 	255	0.00e+00	1.0000e+00	1.0876e+00	0
SNAPC5	 	22	0.00e+00	1.0000e+00	1.0874e+00	0
SNAPIN	 	69	0.00e+00	1.0000e+00	1.0872e+00	0
SNF8	 	97	0.00e+00	1.0000e+00	1.0870e+00	0
SNRK	 	317	0.00e+00	1.0000e+00	1.0869e+00	0
SNRNP25	 	113	0.00e+00	1.0000e+00	1.0867e+00	0
SNRNP27	 	70	0.00e+00	1.0000e+00	1.0865e+00	0
SNRNP70	 	59	0.00e+00	1.0000e+00	1.0863e+00	0
SNRPD3	 	115	0.00e+00	1.0000e+00	1.0861e+00	0
SNRPN	 	11	0.00e+00	1.0000e+00	1.0859e+00	0
SNTB1	 	31	0.00e+00	1.0000e+00	1.0857e+00	0
SNTB2	 	243	0.00e+00	1.0000e+00	1.0855e+00	0
SNX10	 	109	0.00e+00	1.0000e+00	1.0854e+00	0
SNX12	 	92	0.00e+00	1.0000e+00	1.0852e+00	0
SNX15	 	180	0.00e+00	1.0000e+00	1.0850e+00	0
SNX17	 	122	0.00e+00	1.0000e+00	1.0848e+00	0
SNX20	 	110	0.00e+00	1.0000e+00	1.0846e+00	0
SNX24	 	149	0.00e+00	1.0000e+00	1.0844e+00	0
SNX25	 	248	0.00e+00	1.0000e+00	1.0842e+00	0
SNX27	 	345	0.00e+00	1.0000e+00	1.0841e+00	0
SNX3	 	155	0.00e+00	1.0000e+00	1.0839e+00	0
SNX6	 	229	0.00e+00	1.0000e+00	1.0837e+00	0
SOCS7	 	255	0.00e+00	1.0000e+00	1.0835e+00	0
SOSTDC1	 	117	0.00e+00	1.0000e+00	1.0833e+00	0
SOX13	 	52	0.00e+00	1.0000e+00	1.0831e+00	0
SP5	 	44	0.00e+00	1.0000e+00	1.0829e+00	0
SPA17	 	65	0.00e+00	1.0000e+00	1.0828e+00	0
SPACA1	 	96	0.00e+00	1.0000e+00	1.0826e+00	0
SPAG4	 	87	0.00e+00	1.0000e+00	1.0824e+00	0
SPATA24	 	132	0.00e+00	1.0000e+00	1.0822e+00	0
SPATA25	 	70	0.00e+00	1.0000e+00	1.0820e+00	0
SPATA6L	 	87	0.00e+00	1.0000e+00	1.0818e+00	0
SPC25	 	85	0.00e+00	1.0000e+00	1.0817e+00	0
SPCS2	 	146	0.00e+00	1.0000e+00	1.0815e+00	0
SPDEF	 	152	0.00e+00	1.0000e+00	1.0813e+00	0
SPERT	 	115	0.00e+00	1.0000e+00	1.0811e+00	0
SPIC	 	61	0.00e+00	1.0000e+00	1.0809e+00	0
SPN	 	141	0.00e+00	1.0000e+00	1.0807e+00	0
SPOCD1	 	1	0.00e+00	1.0000e+00	1.0805e+00	0
SPOCK1	 	106	0.00e+00	1.0000e+00	1.0804e+00	0
SPOPL	 	313	0.00e+00	1.0000e+00	1.0802e+00	0
SPP1	 	111	0.00e+00	1.0000e+00	1.0800e+00	0
SPRTN	 	96	0.00e+00	1.0000e+00	1.0798e+00	0
SRD5A1	 	90	0.00e+00	1.0000e+00	1.0796e+00	0
SREK1	 	130	0.00e+00	1.0000e+00	1.0794e+00	0
SRF	 	108	0.00e+00	1.0000e+00	1.0793e+00	0
SRGAP3	 	7	0.00e+00	1.0000e+00	1.0791e+00	0
SRP9	 	39	0.00e+00	1.0000e+00	1.0789e+00	0
SRPX2	 	324	0.00e+00	1.0000e+00	1.0787e+00	0
SRPX	 	288	0.00e+00	1.0000e+00	1.0785e+00	0
SRRD	 	14	0.00e+00	1.0000e+00	1.0783e+00	0
SRSF12	 	106	0.00e+00	1.0000e+00	1.0782e+00	0
SRSF5	 	181	0.00e+00	1.0000e+00	1.0780e+00	0
SRSF6	 	202	0.00e+00	1.0000e+00	1.0778e+00	0
SSBP2	 	168	0.00e+00	1.0000e+00	1.0776e+00	0
SSH3	 	61	0.00e+00	1.0000e+00	1.0774e+00	0
SSR2	 	89	0.00e+00	1.0000e+00	1.0772e+00	0
SSR3	 	185	0.00e+00	1.0000e+00	1.0771e+00	0
SSRP1	 	306	0.00e+00	1.0000e+00	1.0769e+00	0
SSSCA1	 	84	0.00e+00	1.0000e+00	1.0767e+00	0
SST	 	89	0.00e+00	1.0000e+00	1.0765e+00	0
ST3GAL2	 	222	0.00e+00	1.0000e+00	1.0763e+00	0
ST3GAL3	 	132	0.00e+00	1.0000e+00	1.0761e+00	0
ST3GAL6	 	106	0.00e+00	1.0000e+00	1.0760e+00	0
ST6GAL1	 	144	0.00e+00	1.0000e+00	1.0758e+00	0
ST6GALNAC5	 	99	0.00e+00	1.0000e+00	1.0756e+00	0
ST7	 	199	0.00e+00	1.0000e+00	1.0754e+00	0
ST8SIA2	 	192	0.00e+00	1.0000e+00	1.0752e+00	0
ST8SIA6	 	70	0.00e+00	1.0000e+00	1.0750e+00	0
STAC	 	55	0.00e+00	1.0000e+00	1.0749e+00	0
STAR	 	163	0.00e+00	1.0000e+00	1.0747e+00	0
STAU2	 	150	0.00e+00	1.0000e+00	1.0745e+00	0
STC1	 	166	0.00e+00	1.0000e+00	1.0743e+00	0
STIM1	 	200	0.00e+00	1.0000e+00	1.0741e+00	0
STK26	 	318	0.00e+00	1.0000e+00	1.0739e+00	0
STK32A	 	91	0.00e+00	1.0000e+00	1.0738e+00	0
STK35	 	230	0.00e+00	1.0000e+00	1.0736e+00	0
STK39	 	118	0.00e+00	1.0000e+00	1.0734e+00	0
STK40	 	275	0.00e+00	1.0000e+00	1.0732e+00	0
STMN2	 	148	0.00e+00	1.0000e+00	1.0730e+00	0
STMN4	 	166	0.00e+00	1.0000e+00	1.0729e+00	0
STOM	 	147	0.00e+00	1.0000e+00	1.0727e+00	0
STPG1	 	21	0.00e+00	1.0000e+00	1.0725e+00	0
STRAP	 	293	0.00e+00	1.0000e+00	1.0723e+00	0
STX17	 	247	0.00e+00	1.0000e+00	1.0721e+00	0
STX18	 	60	0.00e+00	1.0000e+00	1.0719e+00	0
STX4	 	91	0.00e+00	1.0000e+00	1.0718e+00	0
STX8	 	152	0.00e+00	1.0000e+00	1.0716e+00	0
STXBP1	 	313	0.00e+00	1.0000e+00	1.0714e+00	0
STXBP6	 	125	0.00e+00	1.0000e+00	1.0712e+00	0
STYXL1	 	61	0.00e+00	1.0000e+00	1.0710e+00	0
SUCLG2	 	184	0.00e+00	1.0000e+00	1.0709e+00	0
SUGP2	 	244	0.00e+00	1.0000e+00	1.0707e+00	0
SUMF2	 	132	0.00e+00	1.0000e+00	1.0705e+00	0
SUPT3H	 	141	0.00e+00	1.0000e+00	1.0703e+00	0
SUSD1	 	144	0.00e+00	1.0000e+00	1.0701e+00	0
SUV39H2	 	345	0.00e+00	1.0000e+00	1.0700e+00	0
SV2A	 	295	0.00e+00	1.0000e+00	1.0698e+00	0
SVBP	 	45	0.00e+00	1.0000e+00	1.0696e+00	0
SVOPL	 	124	0.00e+00	1.0000e+00	1.0694e+00	0
SYCE2	 	28	0.00e+00	1.0000e+00	1.0692e+00	0
SYCP2L	 	118	0.00e+00	1.0000e+00	1.0691e+00	0
SYMPK	 	435	0.00e+00	1.0000e+00	1.0689e+00	0
SYNPO2	 	102	0.00e+00	1.0000e+00	1.0687e+00	0
SYP	 	69	0.00e+00	1.0000e+00	1.0685e+00	0
SYPL2	 	90	0.00e+00	1.0000e+00	1.0683e+00	0
SYT10	 	291	0.00e+00	1.0000e+00	1.0682e+00	0
SYT12	 	157	0.00e+00	1.0000e+00	1.0680e+00	0
SYT13	 	163	0.00e+00	1.0000e+00	1.0678e+00	0
SYT16	 	202	0.00e+00	1.0000e+00	1.0676e+00	0
SYT17	 	217	0.00e+00	1.0000e+00	1.0674e+00	0
SYT1	 	366	0.00e+00	1.0000e+00	1.0673e+00	0
SYT4	 	362	0.00e+00	1.0000e+00	1.0671e+00	0
SYTL3	 	162	0.00e+00	1.0000e+00	1.0669e+00	0
SYTL4	 	158	0.00e+00	1.0000e+00	1.0667e+00	0
TAC1	 	73	0.00e+00	1.0000e+00	1.0665e+00	0
TACR2	 	97	0.00e+00	1.0000e+00	1.0664e+00	0
TADA1	 	178	0.00e+00	1.0000e+00	1.0662e+00	0
TADA2A	 	351	0.00e+00	1.0000e+00	1.0660e+00	0
TADA3	 	274	0.00e+00	1.0000e+00	1.0658e+00	0
TAF5	 	565	0.00e+00	1.0000e+00	1.0656e+00	0
TAF9B	 	62	0.00e+00	1.0000e+00	1.0655e+00	0
TALDO1	 	103	0.00e+00	1.0000e+00	1.0653e+00	0
TANK	 	163	0.00e+00	1.0000e+00	1.0651e+00	0
TAOK1	 	874	0.00e+00	1.0000e+00	1.0649e+00	0
TATDN3	 	214	0.00e+00	1.0000e+00	1.0647e+00	0
TAT	 	216	0.00e+00	1.0000e+00	1.0646e+00	0
TBC1D13	 	156	0.00e+00	1.0000e+00	1.0644e+00	0
TBC1D16	 	27	0.00e+00	1.0000e+00	1.0642e+00	0
TBC1D20	 	238	0.00e+00	1.0000e+00	1.0640e+00	0
TBC1D22B	 	334	0.00e+00	1.0000e+00	1.0638e+00	0
TBCA	 	98	0.00e+00	1.0000e+00	1.0637e+00	0
TBCCD1	 	373	0.00e+00	1.0000e+00	1.0635e+00	0
TBCEL	 	270	0.00e+00	1.0000e+00	1.0633e+00	0
TBPL1	 	133	0.00e+00	1.0000e+00	1.0631e+00	0
TBPL2	 	172	0.00e+00	1.0000e+00	1.0630e+00	0
TBR1	 	59	0.00e+00	1.0000e+00	1.0628e+00	0
TBRG1	 	200	0.00e+00	1.0000e+00	1.0626e+00	0
TBX15	 	105	0.00e+00	1.0000e+00	1.0624e+00	0
TBX20	 	281	0.00e+00	1.0000e+00	1.0622e+00	0
TBX22	 	317	0.00e+00	1.0000e+00	1.0621e+00	0
TBX4	 	262	0.00e+00	1.0000e+00	1.0619e+00	0
TBX5	 	310	0.00e+00	1.0000e+00	1.0617e+00	0
TBXA2R	 	110	0.00e+00	1.0000e+00	1.0615e+00	0
TBXAS1	 	175	0.00e+00	1.0000e+00	1.0613e+00	0
TCAIM	 	131	0.00e+00	1.0000e+00	1.0612e+00	0
TCEA3	 	153	0.00e+00	1.0000e+00	1.0610e+00	0
TCEB1	 	112	0.00e+00	1.0000e+00	1.0608e+00	0
TCF19	 	46	0.00e+00	1.0000e+00	1.0606e+00	0
TCF21	 	139	0.00e+00	1.0000e+00	1.0605e+00	0
TCF7L2	 	110	0.00e+00	1.0000e+00	1.0603e+00	0
TCIRG1	 	46	0.00e+00	1.0000e+00	1.0601e+00	0
TCN2	 	141	0.00e+00	1.0000e+00	1.0599e+00	0
TCTEX1D1	 	86	0.00e+00	1.0000e+00	1.0597e+00	0
TCTN2	 	5	0.00e+00	1.0000e+00	1.0596e+00	0
TDO2	 	210	0.00e+00	1.0000e+00	1.0594e+00	0
TDRD12	 	141	0.00e+00	1.0000e+00	1.0592e+00	0
TEAD1	 	211	0.00e+00	1.0000e+00	1.0590e+00	0
TELO2	 	147	0.00e+00	1.0000e+00	1.0589e+00	0
TERF2	 	23	0.00e+00	1.0000e+00	1.0587e+00	0
TERF2IP	 	93	0.00e+00	1.0000e+00	1.0585e+00	0
TEX11	 	73	0.00e+00	1.0000e+00	1.0583e+00	0
TEX12	 	13	0.00e+00	1.0000e+00	1.0582e+00	0
TEX33	 	25	0.00e+00	1.0000e+00	1.0580e+00	0
TFAP2A	 	259	0.00e+00	1.0000e+00	1.0578e+00	0
TFAP2B	 	73	0.00e+00	1.0000e+00	1.0576e+00	0
TFAP2D	 	367	0.00e+00	1.0000e+00	1.0574e+00	0
TFAP4	 	110	0.00e+00	1.0000e+00	1.0573e+00	0
T	 	138	0.00e+00	1.0000e+00	1.0571e+00	0
TFCP2	 	196	0.00e+00	1.0000e+00	1.0569e+00	0
TFR2	 	201	0.00e+00	1.0000e+00	1.0567e+00	0
TGFA	 	59	0.00e+00	1.0000e+00	1.0566e+00	0
TGFBR1	 	393	0.00e+00	1.0000e+00	1.0564e+00	0
TGIF1	 	21	0.00e+00	1.0000e+00	1.0562e+00	0
TGM1	 	149	0.00e+00	1.0000e+00	1.0560e+00	0
TGM5	 	134	0.00e+00	1.0000e+00	1.0559e+00	0
THEMIS	 	340	0.00e+00	1.0000e+00	1.0557e+00	0
THNSL2	 	75	0.00e+00	1.0000e+00	1.0555e+00	0
THRB	 	125	0.00e+00	1.0000e+00	1.0553e+00	0
TIAL1	 	289	0.00e+00	1.0000e+00	1.0552e+00	0
TIGAR	 	66	0.00e+00	1.0000e+00	1.0550e+00	0
TIMELESS	 	90	0.00e+00	1.0000e+00	1.0548e+00	0
TIMM50	 	139	0.00e+00	1.0000e+00	1.0546e+00	0
TIMP3	 	74	0.00e+00	1.0000e+00	1.0545e+00	0
TKFC	 	174	0.00e+00	1.0000e+00	1.0543e+00	0
TKTL1	 	263	0.00e+00	1.0000e+00	1.0541e+00	0
TLCD1	 	58	0.00e+00	1.0000e+00	1.0539e+00	0
TLDC1	 	100	0.00e+00	1.0000e+00	1.0538e+00	0
TLE1	 	227	0.00e+00	1.0000e+00	1.0536e+00	0
TLE4	 	559	0.00e+00	1.0000e+00	1.0534e+00	0
TLK2	 	532	0.00e+00	1.0000e+00	1.0532e+00	0
TLR4	 	418	0.00e+00	1.0000e+00	1.0531e+00	0
TM2D2	 	131	0.00e+00	1.0000e+00	1.0529e+00	0
TM2D3	 	27	0.00e+00	1.0000e+00	1.0527e+00	0
TM4SF1	 	95	0.00e+00	1.0000e+00	1.0525e+00	0
TM4SF20	 	42	0.00e+00	1.0000e+00	1.0524e+00	0
TM4SF4	 	68	0.00e+00	1.0000e+00	1.0522e+00	0
TM4SF5	 	89	0.00e+00	1.0000e+00	1.0520e+00	0
TM6SF2	 	54	0.00e+00	1.0000e+00	1.0518e+00	0
TM9SF3	 	474	0.00e+00	1.0000e+00	1.0517e+00	0
TMC5	 	138	0.00e+00	1.0000e+00	1.0515e+00	0
TMCO2	 	73	0.00e+00	1.0000e+00	1.0513e+00	0
TMCO5A	 	82	0.00e+00	1.0000e+00	1.0511e+00	0
TMED2	 	45	0.00e+00	1.0000e+00	1.0510e+00	0
TMED8	 	93	0.00e+00	1.0000e+00	1.0508e+00	0
TMED9	 	98	0.00e+00	1.0000e+00	1.0506e+00	0
TMEFF1	 	62	0.00e+00	1.0000e+00	1.0504e+00	0
TMEFF2	 	151	0.00e+00	1.0000e+00	1.0503e+00	0
TMEM106B	 	28	0.00e+00	1.0000e+00	1.0501e+00	0
TMEM116	 	158	0.00e+00	1.0000e+00	1.0499e+00	0
TMEM120B	 	79	0.00e+00	1.0000e+00	1.0497e+00	0
TMEM127	 	153	0.00e+00	1.0000e+00	1.0496e+00	0
TMEM138	 	47	0.00e+00	1.0000e+00	1.0494e+00	0
TMEM139	 	1	0.00e+00	1.0000e+00	1.0492e+00	0
TMEM14A	 	20	0.00e+00	1.0000e+00	1.0490e+00	0
TMEM156	 	94	0.00e+00	1.0000e+00	1.0489e+00	0
TMEM164	 	63	0.00e+00	1.0000e+00	1.0487e+00	0
TMEM171	 	169	0.00e+00	1.0000e+00	1.0485e+00	0
TMEM174	 	89	0.00e+00	1.0000e+00	1.0483e+00	0
TMEM179B	 	98	0.00e+00	1.0000e+00	1.0482e+00	0
TMEM182	 	115	0.00e+00	1.0000e+00	1.0480e+00	0
TMEM192	 	140	0.00e+00	1.0000e+00	1.0478e+00	0
TMEM199	 	89	0.00e+00	1.0000e+00	1.0477e+00	0
TMEM19	 	222	0.00e+00	1.0000e+00	1.0475e+00	0
TMEM200A	 	220	0.00e+00	1.0000e+00	1.0473e+00	0
TMEM202	 	7	0.00e+00	1.0000e+00	1.0471e+00	0
TMEM208	 	98	0.00e+00	1.0000e+00	1.0470e+00	0
TMEM214	 	133	0.00e+00	1.0000e+00	1.0468e+00	0
TMEM220	 	29	0.00e+00	1.0000e+00	1.0466e+00	0
TMEM230	 	32	0.00e+00	1.0000e+00	1.0464e+00	0
TMEM232	 	138	0.00e+00	1.0000e+00	1.0463e+00	0
TMEM241	 	130	0.00e+00	1.0000e+00	1.0461e+00	0
TMEM242	 	86	0.00e+00	1.0000e+00	1.0459e+00	0
TMEM243	 	30	0.00e+00	1.0000e+00	1.0457e+00	0
TMEM248	 	171	0.00e+00	1.0000e+00	1.0456e+00	0
TMEM252	 	92	0.00e+00	1.0000e+00	1.0454e+00	0
TMEM255A	 	102	0.00e+00	1.0000e+00	1.0452e+00	0
TMEM258	 	67	0.00e+00	1.0000e+00	1.0451e+00	0
TMEM263	 	115	0.00e+00	1.0000e+00	1.0449e+00	0
TMEM38A	 	148	0.00e+00	1.0000e+00	1.0447e+00	0
TMEM38B	 	82	0.00e+00	1.0000e+00	1.0445e+00	0
TMEM39B	 	219	0.00e+00	1.0000e+00	1.0444e+00	0
TMEM41B	 	164	0.00e+00	1.0000e+00	1.0442e+00	0
TMEM47	 	131	0.00e+00	1.0000e+00	1.0440e+00	0
TMEM50A	 	111	0.00e+00	1.0000e+00	1.0439e+00	0
TMEM50B	 	153	0.00e+00	1.0000e+00	1.0437e+00	0
TMEM51	 	107	0.00e+00	1.0000e+00	1.0435e+00	0
TMEM54	 	64	0.00e+00	1.0000e+00	1.0433e+00	0
TMEM57	 	385	0.00e+00	1.0000e+00	1.0432e+00	0
TMEM59	 	186	0.00e+00	1.0000e+00	1.0430e+00	0
TMEM68	 	210	0.00e+00	1.0000e+00	1.0428e+00	0
TMEM70	 	106	0.00e+00	1.0000e+00	1.0426e+00	0
TMEM71	 	112	0.00e+00	1.0000e+00	1.0425e+00	0
TMEM72	 	90	0.00e+00	1.0000e+00	1.0423e+00	0
TMEM87A	 	145	0.00e+00	1.0000e+00	1.0421e+00	0
TMEM8B	 	120	0.00e+00	1.0000e+00	1.0420e+00	0
TMEM97	 	70	0.00e+00	1.0000e+00	1.0418e+00	0
TMIE	 	6	0.00e+00	1.0000e+00	1.0416e+00	0
TMIGD1	 	123	0.00e+00	1.0000e+00	1.0414e+00	0
TMPRSS11B	 	125	0.00e+00	1.0000e+00	1.0413e+00	0
TMPRSS11D	 	125	0.00e+00	1.0000e+00	1.0411e+00	0
TMX1	 	151	0.00e+00	1.0000e+00	1.0409e+00	0
TNFAIP6	 	173	0.00e+00	1.0000e+00	1.0408e+00	0
TNFAIP8	 	178	0.00e+00	1.0000e+00	1.0406e+00	0
TNFSF10	 	72	0.00e+00	1.0000e+00	1.0404e+00	0
TNFSF11	 	172	0.00e+00	1.0000e+00	1.0402e+00	0
TNFSF13B	 	66	0.00e+00	1.0000e+00	1.0401e+00	0
TNFSF15	 	127	0.00e+00	1.0000e+00	1.0399e+00	0
TNFSF4	 	38	0.00e+00	1.0000e+00	1.0397e+00	0
TNFSF8	 	140	0.00e+00	1.0000e+00	1.0396e+00	0
TNMD	 	164	0.00e+00	1.0000e+00	1.0394e+00	0
TNPO1	 	708	0.00e+00	1.0000e+00	1.0392e+00	0
TNPO3	 	542	0.00e+00	1.0000e+00	1.0391e+00	0
TNS4	 	149	0.00e+00	1.0000e+00	1.0389e+00	0
TOM1L2	 	48	0.00e+00	1.0000e+00	1.0387e+00	0
TOMM20	 	56	0.00e+00	1.0000e+00	1.0385e+00	0
TOMM34	 	54	0.00e+00	1.0000e+00	1.0384e+00	0
TOR1A	 	131	0.00e+00	1.0000e+00	1.0382e+00	0
TOR2A	 	189	0.00e+00	1.0000e+00	1.0380e+00	0
TP53BP1	 	114	0.00e+00	1.0000e+00	1.0379e+00	0
TP53I3	 	12	0.00e+00	1.0000e+00	1.0377e+00	0
TP53TG5	 	41	0.00e+00	1.0000e+00	1.0375e+00	0
TPD52	 	44	0.00e+00	1.0000e+00	1.0374e+00	0
TPH1	 	116	0.00e+00	1.0000e+00	1.0372e+00	0
TPM1	 	128	0.00e+00	1.0000e+00	1.0370e+00	0
TPM3	 	138	0.00e+00	1.0000e+00	1.0368e+00	0
TPM4	 	68	0.00e+00	1.0000e+00	1.0367e+00	0
TPMT	 	93	0.00e+00	1.0000e+00	1.0365e+00	0
TPRG1	 	147	0.00e+00	1.0000e+00	1.0363e+00	0
TRA2A	 	190	0.00e+00	1.0000e+00	1.0362e+00	0
TRAF3IP3	 	71	0.00e+00	1.0000e+00	1.0360e+00	0
TRAF5	 	172	0.00e+00	1.0000e+00	1.0358e+00	0
TRAFD1	 	75	0.00e+00	1.0000e+00	1.0357e+00	0
TRAPPC1	 	96	0.00e+00	1.0000e+00	1.0355e+00	0
TRAPPC3	 	127	0.00e+00	1.0000e+00	1.0353e+00	0
TRAPPC3L	 	91	0.00e+00	1.0000e+00	1.0351e+00	0
TRAT1	 	70	0.00e+00	1.0000e+00	1.0350e+00	0
TRDMT1	 	208	0.00e+00	1.0000e+00	1.0348e+00	0
TREML1	 	16	0.00e+00	1.0000e+00	1.0346e+00	0
TRH	 	29	0.00e+00	1.0000e+00	1.0345e+00	0
TRIM10	 	88	0.00e+00	1.0000e+00	1.0343e+00	0
TRIM25	 	29	0.00e+00	1.0000e+00	1.0341e+00	0
TRIM26	 	6	0.00e+00	1.0000e+00	1.0340e+00	0
TRIM35	 	180	0.00e+00	1.0000e+00	1.0338e+00	0
